Symbols,Attributes,2022-04-06,2022-04-07,2022-04-08,2022-04-11,2022-04-12
SLHN.SW,Low,599.4000244140625,598.7999877929688,604.7999877929688,615.5999755859375,611.4000244140625
SLHN.SW,Open,603.2000122070312,604.7999877929688,606.0,615.5999755859375,618.0
SLHN.SW,Volume,92517.0,119548.0,164776.0,108040.0,93268.0
SMDS.L,Adj Close,309.70001220703125,303.5,308.20001220703125,308.29998779296875,310.3999938964844
SMDS.L,Close,309.70001220703125,303.5,308.20001220703125,308.29998779296875,310.3999938964844
SMDS.L,High,322.5849914550781,309.1520080566406,309.6000061035156,313.1000061035156,312.5
SMDS.L,Low,308.6000061035156,301.1000061035156,302.3999938964844,304.5,304.1000061035156
SMDS.L,Open,320.1000061035156,308.0,308.79998779296875,308.0,305.1000061035156
SMDS.L,Volume,4206686.0,8923121.0,10688179.0,7359896.0,2353295.0
SMIN.L,Adj Close,1366.5,1375.5,1414.5,1425.5,1413.5
SMIN.L,Close,1366.5,1375.5,1414.5,1425.5,1413.5
SMIN.L,High,1397.5,1387.0,1418.0,1437.5,1421.5
SMIN.L,Low,1354.0,1352.5,1381.5,1406.5,1399.5
SMIN.L,Open,1391.5,1361.5,1387.0,1406.5,1410.0
SMIN.L,Volume,894246.0,2547548.0,1370035.0,968388.0,211447.0
SMT.L,Adj Close,978.4000244140624,971.2000122070312,973.0,946.5999755859376,961.5999755859376
SMT.L,Close,978.4000244140624,971.2000122070312,973.0,946.5999755859376,961.5999755859376
SMT.L,High,1028.0,1004.5,992.7999877929688,965.2960205078124,963.5999755859376
SMT.L,Low,972.0,968.8400268554688,965.0,939.635986328125,936.6771850585938
SMT.L,Open,1028.0,999.0,992.7999877929688,955.0,941.2000122070312
SMT.L,Volume,4537816.0,3695470.0,4376554.0,3630905.0,1513439.0
SN.L,Adj Close,1222.0,1227.0,1233.0,1224.5,1216.0
SN.L,Close,1222.0,1227.0,1233.0,1224.5,1216.0
SN.L,High,1234.5,1230.0,1240.5,1236.5,1222.0
SN.L,Low,1216.5,1219.0,1215.5,1219.5,1206.0
SN.L,Open,1233.0,1225.5,1236.0,1224.5,1211.0
SN.L,Volume,2431994.0,1907812.0,2059366.0,1992884.0,798829.0
SNA,Adj Close,207.3699951171875,205.2899932861328,208.3999938964844,210.77999877929688,0.0
SNA,Close,207.3699951171875,205.2899932861328,208.3999938964844,210.77999877929688,0.0
SNA,High,208.5,207.8699951171875,211.4900054931641,212.8300018310547,0.0
SNA,Low,203.50999450683597,203.4900054931641,205.22999572753903,208.9499969482422,0.0
SNA,Open,204.8699951171875,207.1999969482422,206.44000244140625,208.9499969482422,0.0
SNA,Volume,317600.0,347900.0,465200.0,330400.0,0.0
SNC.TO,Adj Close,29.559999465942383,29.5,29.43000030517578,29.01000022888184,0.0
SNC.TO,Close,29.559999465942383,29.5,29.43000030517578,29.01000022888184,0.0
SNC.TO,High,30.0,29.61000061035156,29.700000762939453,29.239999771118164,0.0
SNC.TO,Low,29.3700008392334,28.809999465942383,29.11000061035156,28.940000534057617,0.0
SNC.TO,Open,30.0,29.600000381469727,29.440000534057617,29.239999771118164,0.0
SNC.TO,Volume,281400.0,320300.0,175400.0,283100.0,0.0
SNPS,Adj Close,324.8500061035156,326.3699951171875,319.8299865722656,309.7699890136719,0.0
SNPS,Close,324.8500061035156,326.3699951171875,319.8299865722656,309.7699890136719,0.0
SNPS,High,329.6099853515625,329.92999267578125,325.3500061035156,317.3800048828125,0.0
SNPS,Low,318.5,321.8999938964844,317.04998779296875,307.5199890136719,0.0
SNPS,Open,323.29998779296875,322.489990234375,324.2900085449219,316.0199890136719,0.0
SNPS,Volume,931300.0,782600.0,783100.0,978300.0,0.0
SO,Adj Close,76.51000213623047,75.76000213623047,76.48999786376953,74.4800033569336,0.0
SO,Close,76.51000213623047,75.76000213623047,76.48999786376953,74.4800033569336,0.0
SO,High,76.52999877929688,76.26000213623047,76.69000244140625,76.87000274658203,0.0
SO,Low,74.41000366210938,75.04000091552734,75.63999938964844,74.36000061035156,0.0
SO,Open,74.68000030517578,76.05000305175781,75.98999786376953,76.48999786376953,0.0
SO,Volume,6877400.0,6436300.0,3730600.0,8172500.0,0.0
SOF.VI,Adj Close,327.6000061035156,325.3999938964844,326.0,318.3999938964844,320.6000061035156
SOF.VI,Close,327.6000061035156,325.3999938964844,326.0,318.3999938964844,320.6000061035156
SOF.VI,High,327.6000061035156,325.3999938964844,326.0,318.3999938964844,320.6000061035156
SOF.VI,Low,327.6000061035156,325.3999938964844,326.0,318.3999938964844,320.6000061035156
SOF.VI,Open,327.6000061035156,325.3999938964844,326.0,318.3999938964844,320.6000061035156
SOF.VI,Volume,0.0,0.0,0.0,0.0,30.0
SOLB.VI,Adj Close,85.69999694824219,85.69999694824219,85.69999694824219,86.5199966430664,0.0
SOLB.VI,Close,85.69999694824219,85.69999694824219,85.69999694824219,86.5199966430664,0.0
SOLB.VI,High,85.69999694824219,85.69999694824219,85.69999694824219,86.5199966430664,0.0
SOLB.VI,Low,85.69999694824219,85.69999694824219,85.69999694824219,86.5199966430664,0.0
SOLB.VI,Open,85.69999694824219,85.69999694824219,85.69999694824219,86.5199966430664,0.0
SOLB.VI,Volume,0.0,0.0,0.0,0.0,0.0
SPG,Adj Close,127.86000061035156,125.51000213623048,127.47000122070312,126.77999877929688,0.0
SPG,Close,127.86000061035156,125.51000213623048,127.47000122070312,126.77999877929688,0.0
SPG,High,130.17999267578125,127.5199966430664,128.52000427246094,129.10000610351562,0.0
SPG,Low,126.2699966430664,123.4800033569336,125.48999786376952,126.33000183105467,0.0
SPG,Open,130.0,127.41999816894533,126.08999633789062,127.22000122070312,0.0
SPG,Volume,2327100.0,2542700.0,1804800.0,1084200.0,0.0
SPGI,Adj Close,410.8800048828125,414.989990234375,413.0899963378906,405.6099853515625,0.0
SPGI,Close,410.8800048828125,414.989990234375,413.0899963378906,405.6099853515625,0.0
SPGI,High,413.0,416.3599853515625,415.8200073242188,412.4299926757813,0.0
SPGI,Low,406.25,408.0799865722656,410.7699890136719,401.4700012207031,0.0
SPGI,Open,407.5299987792969,409.2999877929688,414.0400085449219,411.2300109863281,0.0
SPGI,Volume,1558200.0,2172700.0,1061900.0,1466400.0,0.0
SPX.L,Adj Close,12855.0,12995.0,12710.0,12415.0,12400.0
SPX.L,Close,12855.0,12995.0,12710.0,12415.0,12400.0
SPX.L,High,13095.0,13010.0,13140.0,12650.0,12510.0
SPX.L,Low,12780.0,12790.0,12480.0,12375.0,12285.0
SPX.L,Open,12795.0,12895.0,13140.0,12555.0,12345.0
SPX.L,Volume,236021.0,190925.0,132841.0,125169.0,26155.0
SRE,Adj Close,168.3300018310547,168.0500030517578,169.7899932861328,168.25,0.0
SRE,Close,168.3300018310547,168.0500030517578,169.7899932861328,168.25,0.0
SRE,High,168.57000732421875,168.47000122070312,170.77000427246094,170.5399932861328,0.0
SRE,Low,165.1199951171875,165.83999633789062,168.22000122070312,167.77999877929688,0.0
SRE,Open,165.89999389648438,168.22999572753906,168.5500030517578,170.00999450683594,0.0
SRE,Volume,2112600.0,1692800.0,1235600.0,1204800.0,0.0
SREN.SW,Adj Close,87.5,86.58000183105469,87.87999725341797,89.30000305175781,88.08000183105469
SREN.SW,Close,87.5,86.58000183105469,87.87999725341797,89.30000305175781,88.08000183105469
SREN.SW,High,88.33999633789062,88.41999816894531,88.04000091552734,89.58000183105469,88.66000366210938
SREN.SW,Low,86.86000061035156,86.45999908447266,86.81999969482422,88.30000305175781,86.94000244140625
SREN.SW,Open,87.80000305175781,88.0,87.33999633789062,88.30000305175781,88.66000366210938
SREN.SW,Volume,1161117.0,1995352.0,1054463.0,1188149.0,897987.0
SSAB-A.ST,Adj Close,65.0999984741211,61.08000183105469,61.68000030517578,61.68000030517578,62.619998931884766
SSAB-A.ST,Close,65.0999984741211,61.08000183105469,61.68000030517578,61.68000030517578,62.619998931884766
SSAB-A.ST,High,67.05999755859375,62.63999938964844,63.2400016784668,63.18000030517578,62.70000076293945
SSAB-A.ST,Low,64.76000213623047,59.29999923706055,61.5,61.27999877929688,59.91999816894531
SSAB-A.ST,Open,66.30000305175781,59.70000076293945,61.91999816894531,61.91999816894531,60.619998931884766
SSAB-A.ST,Volume,3141481.0,3253561.0,2091645.0,1743653.0,1186300.0
SSE.L,Adj Close,1805.5,1791.0,1817.0,1796.5,1775.89501953125
SSE.L,Close,1805.5,1791.0,1817.0,1796.5,1775.89501953125
SSE.L,High,1807.5,1825.5,1822.9649658203125,1796.5,1787.0
SSE.L,Low,1782.5,1790.5,1797.5,1739.0,1757.0
SSE.L,Open,1792.0,1805.5,1802.0,1772.5,1787.0
SSE.L,Volume,3913659.0,4642784.0,5081587.0,5677421.0,822121.0
SSO.OL,Adj Close,0.0,0.0,0.0,0.0,0.0
SSO.OL,Close,0.0,0.0,0.0,0.0,0.0
SSO.OL,High,0.0,0.0,0.0,0.0,0.0
SSO.OL,Low,0.0,0.0,0.0,0.0,0.0
SSO.OL,Open,0.0,0.0,0.0,0.0,0.0
SSO.OL,Volume,0.0,0.0,0.0,0.0,0.0
STAN.L,Adj Close,497.6000061035156,494.3999938964844,509.2000122070313,514.5999755859375,508.0
STAN.L,Close,497.6000061035156,494.3999938964844,509.2000122070313,514.5999755859375,508.0
STAN.L,High,510.6000061035156,507.6000061035156,513.2000122070312,517.4000244140625,513.7999877929688
STAN.L,Low,493.7999877929688,494.3999938964844,503.0,507.0,506.6000061035156
STAN.L,Open,510.6000061035156,499.3999938964844,504.2000122070313,509.0,509.0
STAN.L,Volume,9026068.0,7940556.0,7020907.0,7789816.0,2813835.0
STB.OL,Adj Close,83.0199966430664,82.45999908447266,85.41999816894531,87.08000183105469,86.33999633789062
STB.OL,Close,83.0199966430664,82.45999908447266,85.41999816894531,87.08000183105469,86.33999633789062
STB.OL,High,88.94000244140625,83.5,85.91999816894531,87.23999786376953,87.13999938964844
STB.OL,Low,86.5,81.62000274658203,83.26000213623047,85.54000091552734,85.54000091552734
STB.OL,Open,88.36000061035156,83.4800033569336,84.08000183105469,85.54000091552734,86.31999969482422
STB.OL,Volume,1098160.0,1694052.0,1047122.0,1175393.0,638786.0
STE,Adj Close,248.8500061035156,248.44000244140625,249.1199951171875,247.22999572753903,0.0
STE,Close,248.8500061035156,248.44000244140625,249.1199951171875,247.22999572753903,0.0
STE,High,249.63999938964844,250.33999633789065,250.88999938964844,249.08999633789065,0.0
STE,Low,244.19000244140625,247.07000732421875,245.94000244140625,244.33999633789065,0.0
STE,Open,244.67999267578125,248.57000732421875,248.25,248.1300048828125,0.0
STE,Volume,386100.0,628700.0,480300.0,417500.0,0.0
STJ.L,Adj Close,1432.0,1408.5,1417.0,1400.5,1399.5
STJ.L,Close,1432.0,1408.5,1417.0,1400.5,1399.5
STJ.L,High,1473.0,1440.5,1442.5,1433.5,1409.5
STJ.L,Low,1413.0,1406.0,1410.0,1400.5,1372.5
STJ.L,Open,1467.5,1436.0,1432.0,1411.5,1386.5
STJ.L,Volume,1107152.0,1931370.0,1825418.0,1107647.0,143987.0
STT,Adj Close,83.69999694824219,83.95999908447266,84.16999816894531,82.72000122070312,0.0
STT,Close,83.69999694824219,83.95999908447266,84.16999816894531,82.72000122070312,0.0
STT,High,84.69000244140625,84.5999984741211,85.0199966430664,84.2300033569336,0.0
STT,Low,83.45999908447266,81.70999908447266,83.41999816894531,82.47000122070312,0.0
STT,Open,84.38999938964844,83.05000305175781,84.5,83.69000244140625,0.0
STT,Volume,1453500.0,1818100.0,1154500.0,2128800.0,0.0
STX,Adj Close,86.0999984741211,86.52999877929688,85.04000091552734,84.5199966430664,0.0
STX,Close,86.0999984741211,86.52999877929688,85.04000091552734,84.5199966430664,0.0
STX,High,87.5,87.05000305175781,86.36000061035156,85.26000213623047,0.0
STX,Low,85.58999633789062,85.12000274658203,84.83999633789062,83.05000305175781,0.0
STX,Open,86.68000030517578,86.38999938964844,86.19000244140625,84.93000030517578,0.0
STX,Volume,1544200.0,1476700.0,1117500.0,1376600.0,0.0
STZ,Adj Close,231.80999755859372,242.5,244.4600067138672,247.50999450683597,0.0
STZ,Close,231.80999755859372,242.5,244.4600067138672,247.50999450683597,0.0
STZ,High,233.0500030517578,246.5,246.25999450683597,249.07000732421875,0.0
STZ,Low,228.1699981689453,235.82000732421875,239.6100006103516,244.2400054931641,0.0
STZ,Open,229.97000122070312,235.9900054931641,241.83999633789065,244.2400054931641,0.0
STZ,Volume,999400.0,2057400.0,1270300.0,1254700.0,0.0
SU.TO,Adj Close,40.59999847412109,41.119998931884766,41.27000045776367,40.5,0.0
SU.TO,Close,40.59999847412109,41.119998931884766,41.27000045776367,40.5,0.0
SU.TO,High,41.93999862670898,41.130001068115234,41.81999969482422,41.13999938964844,0.0
SU.TO,Low,40.41999816894531,39.93000030517578,41.02000045776367,40.02999877929688,0.0
SU.TO,Open,41.560001373291016,40.630001068115234,41.040000915527344,40.68000030517578,0.0
SU.TO,Volume,5451900.0,5283800.0,6171000.0,12291800.0,0.0
SUBC.OL,Adj Close,80.91999816894531,81.0,81.9000015258789,81.83999633789062,81.33999633789062
SUBC.OL,Close,80.91999816894531,81.0,81.9000015258789,81.83999633789062,81.33999633789062
SUBC.OL,High,81.72000122070312,81.4800033569336,82.9800033569336,82.66000366210938,82.0
SUBC.OL,Low,80.13999938964844,79.91999816894531,81.16000366210938,81.0199966430664,80.31999969482422
SUBC.OL,Open,80.80000305175781,80.0,81.5199966430664,81.5,81.05999755859375
SUBC.OL,Volume,1107946.0,705525.0,1127063.0,728723.0,400551.0
SVT.L,Adj Close,3211.0,3173.0,3131.0,3052.0,3053.0
SVT.L,Close,3211.0,3173.0,3131.0,3052.0,3053.0
SVT.L,High,3211.0,3228.0,3180.2080078125,3123.0,3059.0
SVT.L,Low,3162.699951171875,3136.0,3108.0,3031.0,3026.0
SVT.L,Open,3179.0,3221.0,3179.0,3113.0,3043.0
SVT.L,Volume,771544.0,594121.0,648294.0,663596.0,102204.0
SWED-A.ST,Adj Close,146.75,150.35000610351562,155.5,155.25,157.60000610351562
SWED-A.ST,Close,146.75,150.35000610351562,155.5,155.25,157.60000610351562
SWED-A.ST,High,146.75,152.10000610351562,155.5,157.8000030517578,157.9499969482422
SWED-A.ST,Low,144.60000610351562,147.60000610351562,152.5500030517578,155.0500030517578,152.89999389648438
SWED-A.ST,Open,145.89999389648438,147.60000610351562,152.9499969482422,155.89999389648438,154.0
SWED-A.ST,Volume,4685089.0,4061697.0,5698030.0,2782499.0,1435153.0
SWK,Adj Close,139.75,139.11000061035156,140.9199981689453,141.0,0.0
SWK,Close,139.75,139.11000061035156,140.9199981689453,141.0,0.0
SWK,High,140.35000610351562,140.1699981689453,142.85000610351562,144.60000610351562,0.0
SWK,Low,137.41000366210938,136.80999755859375,138.99000549316406,140.7100067138672,0.0
SWK,Open,139.25,138.9199981689453,138.99000549316406,140.88999938964844,0.0
SWK,Volume,2157400.0,1525000.0,1565200.0,1620200.0,0.0
SWKS,Adj Close,124.4800033569336,123.05999755859376,122.27999877929688,120.94000244140624,0.0
SWKS,Close,124.4800033569336,123.05999755859376,122.27999877929688,120.94000244140624,0.0
SWKS,High,127.69000244140624,124.83000183105467,124.13999938964844,124.3499984741211,0.0
SWKS,Low,124.0,120.3000030517578,120.97000122070312,120.81999969482422,0.0
SWKS,Open,125.95999908447266,123.45999908447266,122.79000091552734,121.41000366210938,0.0
SWKS,Volume,2707000.0,2440900.0,1417200.0,1972700.0,0.0
SWMA.ST,Adj Close,75.22000122070312,75.68000030517578,77.0999984741211,76.5,77.72000122070312
SWMA.ST,Close,75.22000122070312,75.68000030517578,77.0999984741211,76.5,77.72000122070312
SWMA.ST,High,75.22000122070312,76.0,77.0999984741211,77.4000015258789,77.9000015258789
SWMA.ST,Low,73.31999969482422,74.86000061035156,76.31999969482422,76.0199966430664,76.05999755859375
SWMA.ST,Open,74.4000015258789,75.4000015258789,76.62000274658203,77.0,76.5199966430664
SWMA.ST,Volume,3741527.0,2843653.0,2636407.0,2637433.0,1298684.0
SYF,Adj Close,35.77000045776367,35.650001525878906,36.63999938964844,36.52000045776367,0.0
SYF,Close,35.77000045776367,35.650001525878906,36.63999938964844,36.52000045776367,0.0
SYF,High,36.5099983215332,35.93000030517578,36.9900016784668,37.42499923706055,0.0
SYF,Low,35.220001220703125,34.75,35.86000061035156,36.209999084472656,0.0
SYF,Open,35.58000183105469,35.63999938964844,35.88999938964844,36.209999084472656,0.0
SYF,Volume,9432500.0,6556800.0,5746800.0,5701100.0,0.0
SYK,Adj Close,268.20001220703125,270.1700134277344,269.4700012207031,263.3399963378906,0.0
SYK,Close,268.20001220703125,270.1700134277344,269.4700012207031,263.3399963378906,0.0
SYK,High,268.7300109863281,271.4700012207031,271.4100036621094,268.42999267578125,0.0
SYK,Low,257.6400146484375,265.45001220703125,266.739990234375,262.92999267578125,0.0
SYK,Open,257.9800109863281,267.1199951171875,269.8500061035156,267.510009765625,0.0
SYK,Volume,4085800.0,1372600.0,1097200.0,1046500.0,0.0
SYY,Adj Close,83.04000091552734,83.68000030517578,85.56999969482422,84.70999908447266,0.0
SYY,Close,83.04000091552734,83.68000030517578,85.56999969482422,84.70999908447266,0.0
SYY,High,83.22000122070312,83.7300033569336,86.56999969482422,86.11000061035156,0.0
SYY,Low,81.30999755859375,82.80999755859375,84.1500015258789,84.56999969482422,0.0
SYY,Open,82.25,83.26000213623047,84.7300033569336,85.37000274658203,0.0
SYY,Volume,2278100.0,3071200.0,3078000.0,2910200.0,0.0
T,Adj Close,0.0181360002607107,0.0179089996963739,0.0182189997285604,19.6299991607666,0.0
T,Close,0.0181360002607107,0.0179089996963739,0.0182189997285604,19.6299991607666,0.0
T,High,0.0182189997285604,0.0180980004370212,0.0182939991354942,19.770000457763672,0.0
T,Low,0.0178110003471374,0.0178110003471374,0.0177660007029771,18.850000381469727,0.0
T,Open,0.0179469995200634,0.018045000731945,0.0178640000522136,18.88999938964844,0.0
T,Volume,49364465000.0,62863167500.0,73176305000.0,157259700.0,0.0
T.TO,Adj Close,33.880001068115234,34.279998779296875,34.41999816894531,33.959999084472656,0.0
T.TO,Close,33.880001068115234,34.279998779296875,34.41999816894531,33.959999084472656,0.0
T.TO,High,33.95000076293945,34.41999816894531,34.619998931884766,34.650001525878906,0.0
T.TO,Low,33.459999084472656,33.869998931884766,34.16999816894531,33.88999938964844,0.0
T.TO,Open,33.459999084472656,33.939998626708984,34.25,34.310001373291016,0.0
T.TO,Volume,2405800.0,2850300.0,2710700.0,3349800.0,0.0
TAP,Adj Close,50.7599983215332,50.4900016784668,51.560001373291016,52.84000015258789,0.0
TAP,Close,50.7599983215332,50.4900016784668,51.560001373291016,52.84000015258789,0.0
TAP,High,51.65999984741211,50.880001068115234,51.7400016784668,53.63999938964844,0.0
TAP,Low,50.52000045776367,49.77000045776367,50.59000015258789,51.79999923706055,0.0
TAP,Open,51.29999923706055,50.65999984741211,50.93000030517578,51.810001373291016,0.0
TAP,Volume,1370300.0,1517600.0,1137400.0,1219800.0,0.0
TD.TO,Adj Close,99.13999938964844,96.43000030517578,96.7300033569336,96.68000030517578,0.0
TD.TO,Close,99.13999938964844,96.43000030517578,96.7300033569336,96.68000030517578,0.0
TD.TO,High,99.87999725341795,98.33000183105467,97.83999633789062,97.75,0.0
TD.TO,Low,98.5999984741211,95.62999725341795,96.51000213623048,96.0999984741211,0.0
TD.TO,Open,99.48999786376952,98.16000366210938,96.5999984741211,96.0999984741211,0.0
TD.TO,Volume,8090000.0,3977700.0,2813000.0,9551500.0,0.0
TDG,Adj Close,647.989990234375,651.3900146484375,640.8200073242188,633.530029296875,0.0
TDG,Close,647.989990234375,651.3900146484375,640.8200073242188,633.530029296875,0.0
TDG,High,651.2899780273438,654.9400024414062,655.6900024414062,647.3200073242188,0.0
TDG,Low,640.5900268554688,639.3900146484375,640.3200073242188,633.3599853515625,0.0
TDG,Open,645.3200073242188,645.97998046875,653.0800170898438,638.25,0.0
TDG,Volume,307900.0,217400.0,160100.0,178100.0,0.0
TDY,Adj Close,476.25,479.7000122070313,480.6799926757813,473.2699890136719,0.0
TDY,Close,476.25,479.7000122070313,480.6799926757813,473.2699890136719,0.0
TDY,High,481.3200073242188,481.239990234375,482.8200073242188,488.0799865722656,0.0
TDY,Low,475.05999755859375,473.6499938964844,475.1499938964844,472.7699890136719,0.0
TDY,Open,478.2900085449219,474.4100036621094,480.1099853515625,480.6499938964844,0.0
TDY,Volume,250500.0,248500.0,217200.0,317300.0,0.0
TECK-B.TO,Adj Close,48.220001220703125,49.7400016784668,51.56999969482422,50.060001373291016,0.0
TECK-B.TO,Close,48.220001220703125,49.7400016784668,51.56999969482422,50.060001373291016,0.0
TECK-B.TO,High,49.0,49.900001525878906,51.775001525878906,51.2599983215332,0.0
TECK-B.TO,Low,47.83000183105469,48.310001373291016,50.150001525878906,49.150001525878906,0.0
TECK-B.TO,Open,48.22999954223633,48.68999862670898,50.310001373291016,51.0,0.0
TECK-B.TO,Volume,1734795.0,2481150.0,1786419.0,3275605.0,0.0
TEF.MC,Adj Close,4.541999816894531,4.550000190734863,4.626999855041504,4.677999973297119,4.789999961853027
